ticker,cik,filing_date,10k_link,long_term_outlook
PGR,80661,2017-03-01,https://www.sec.gov/Archives/edgar/data/80661/000008066117000012/0000080661-17-000012.txt,1
KMI,1506307,2014-02-24,https://www.sec.gov/Archives/edgar/data/1506307/000150630714000010/0001506307-14-000010.txt,1
HIG,874766,1999-03-26,https://www.sec.gov/Archives/edgar/data/874766/0000948572-99-000004.txt,0
PNC,713676,2014-03-03,https://www.sec.gov/Archives/edgar/data/713676/000119312514077944/0001193125-14-077944.txt,1
ICE,1571949,2014-02-14,https://www.sec.gov/Archives/edgar/data/1571949/000157194914000006/0001571949-14-000006.txt,0
WMT,104169,2003-04-15,https://www.sec.gov/Archives/edgar/data/104169/000010416903000005/0000104169-03-000005.txt,1
ARG,804212,2002-06-25,https://www.sec.gov/Archives/edgar/data/804212/000091205702025282/0000912057-02-025282.txt,1
KO,21344,2001-03-07,https://www.sec.gov/Archives/edgar/data/21344/000002134401000005/0000021344-01-000005.txt,0
APH,820313,2001-03-30,https://www.sec.gov/Archives/edgar/data/820313/000091205701505632/0000912057-01-505632.txt,1
FRT,34903,2007-03-01,https://www.sec.gov/Archives/edgar/data/34903/000119312507043678/0001193125-07-043678.txt,0
HRB,12659,2017-06-16,https://www.sec.gov/Archives/edgar/data/12659/000157484217000019/0001574842-17-000019.txt,1
GD,40533,1995-03-09,https://www.sec.gov/Archives/edgar/data/40533/0000950133-95-000118.txt,1
LB,701985,2008-03-28,https://www.sec.gov/Archives/edgar/data/701985/000119312508069148/0001193125-08-069148.txt,0
HIG,874766,1998-03-27,https://www.sec.gov/Archives/edgar/data/874766/0000948572-98-000007.txt,1
RRC,315852,2017-02-22,https://www.sec.gov/Archives/edgar/data/315852/000156459017002025/0001564590-17-002025.txt,0
CL,21665,2013-02-21,https://www.sec.gov/Archives/edgar/data/21665/000144530513000275/0001445305-13-000275.txt,1
DFS,1393612,2015-02-25,https://www.sec.gov/Archives/edgar/data/1393612/000139361215000007/0001393612-15-000007.txt,0
LMT,936468,2007-02-26,https://www.sec.gov/Archives/edgar/data/936468/000119312507039899/0001193125-07-039899.txt,1
IP,51434,2007-02-28,https://www.sec.gov/Archives/edgar/data/51434/000119312507042746/0001193125-07-042746.txt,0
XOM,34088,2015-02-25,https://www.sec.gov/Archives/edgar/data/34088/000003408815000013/0000034088-15-000013.txt,0
XRX,108772,2017-02-27,https://www.sec.gov/Archives/edgar/data/108772/000010877217000008/0000108772-17-000008.txt,1
PBI,78814,2016-02-22,https://www.sec.gov/Archives/edgar/data/78814/000007881416000040/0000078814-16-000040.txt,0
DIS,1001039,2002-12-04,https://www.sec.gov/Archives/edgar/data/1001039/000095014802002854/0000950148-02-002854.txt,0
KR,56873,2014-04-01,https://www.sec.gov/Archives/edgar/data/56873/000110465914024819/0001104659-14-024819.txt,1
PBI,78814,2017-02-22,https://www.sec.gov/Archives/edgar/data/78814/000007881417000003/0000078814-17-000003.txt,0
KR,56873,2004-04-14,https://www.sec.gov/Archives/edgar/data/56873/000119312504062346/0001193125-04-062346.txt,0
JWN,72333,1995-03-31,https://www.sec.gov/Archives/edgar/data/72333/0000072333-95-000004.txt,0
ACE,896159,2010-02-25,https://www.sec.gov/Archives/edgar/data/896159/000119312510040605/0001193125-10-040605.txt,1
CNP,1130310,2003-03-10,https://www.sec.gov/Archives/edgar/data/1130310/000095012903001299/0000950129-03-001299.txt,1
TAP,24545,2017-02-14,https://www.sec.gov/Archives/edgar/data/24545/000002454517000005/0000024545-17-000005.txt,0
HRB,12659,2006-06-30,https://www.sec.gov/Archives/edgar/data/12659/000095013706007517/0000950137-06-007517.txt,0
FRT,34903,1997-02-18,https://www.sec.gov/Archives/edgar/data/34903/0000928385-97-000296.txt,1
SE,1373835,2010-02-25,https://www.sec.gov/Archives/edgar/data/1373835/000119312510040947/0001193125-10-040947.txt,1
T,732717,2008-02-27,https://www.sec.gov/Archives/edgar/data/732717/000073271708000012/0000732717-08-000012.txt,0
FE,1031296,2009-02-25,https://www.sec.gov/Archives/edgar/data/1031296/000103129609000008/0001031296-09-000008.txt,1
A,1090872,2004-12-21,https://www.sec.gov/Archives/edgar/data/1090872/000119312504216917/0001193125-04-216917.txt,0
PNC,713676,2006-03-15,https://www.sec.gov/Archives/edgar/data/713676/000119312506054637/0001193125-06-054637.txt,1
ETR,65984,2005-03-11,https://www.sec.gov/Archives/edgar/data/65984/000006598405000147/0000065984-05-000147.txt,1
MAT,63276,2000-03-10,https://www.sec.gov/Archives/edgar/data/63276/0000898430-00-000746.txt,1
LUV,92380,2004-01-29,https://www.sec.gov/Archives/edgar/data/92380/000095013404000842/0000950134-04-000842.txt,1
PG,80424,2015-08-07,https://www.sec.gov/Archives/edgar/data/80424/000008042415000070/0000080424-15-000070.txt,0
EW,1099800,2016-02-19,https://www.sec.gov/Archives/edgar/data/1099800/000109980016000044/0001099800-16-000044.txt,1
CL,21665,1995-03-23,https://www.sec.gov/Archives/edgar/data/21665/0000950146-95-000129.txt,1
LH,920148,2005-03-03,https://www.sec.gov/Archives/edgar/data/920148/000092014805000049/0000920148-05-000049.txt,1
SYMC,849399,2005-06-15,https://www.sec.gov/Archives/edgar/data/849399/000095013405012034/0000950134-05-012034.txt,0
MTB,36270,2000-02-25,https://www.sec.gov/Archives/edgar/data/36270/0000912057-00-008501.txt,1
UPS,1090727,2013-02-28,https://www.sec.gov/Archives/edgar/data/1090727/000109072713000005/0001090727-13-000005.txt,1
MMC,62709,2005-03-09,https://www.sec.gov/Archives/edgar/data/62709/000006270905000062/0000062709-05-000062.txt,0
MRK,310158,2003-03-10,https://www.sec.gov/Archives/edgar/data/310158/000031015803000008/0000310158-03-000008.txt,0
ATI,1018963,2017-02-24,https://www.sec.gov/Archives/edgar/data/1018963/000101896317000007/0001018963-17-000007.txt,1
KO,21344,2002-03-11,https://www.sec.gov/Archives/edgar/data/21344/000002134402000011/0000021344-02-000011.txt,0
BAC,70858,2000-03-20,https://www.sec.gov/Archives/edgar/data/70858/0000950168-00-000621.txt,0
CVX,93410,2008-02-28,https://www.sec.gov/Archives/edgar/data/93410/000095013408003672/0000950134-08-003672.txt,0
AGN,850693,2004-03-05,https://www.sec.gov/Archives/edgar/data/850693/000089256904000307/0000892569-04-000307.txt,0
SYY,96021,2015-08-25,https://www.sec.gov/Archives/edgar/data/96021/000009602115000057/0000096021-15-000057.txt,1
HIG,874766,2011-02-25,https://www.sec.gov/Archives/edgar/data/874766/000095012311018937/0000950123-11-018937.txt,0
SBUX,829224,1997-12-23,https://www.sec.gov/Archives/edgar/data/829224/0000891020-97-001606.txt,1
ED,1047862,2013-02-21,https://www.sec.gov/Archives/edgar/data/1047862/000119312513069310/0001193125-13-069310.txt,1
ED,1047862,2012-02-21,https://www.sec.gov/Archives/edgar/data/1047862/000119312512069828/0001193125-12-069828.txt,0
RRC,315852,2009-02-25,https://www.sec.gov/Archives/edgar/data/315852/000095013409003627/0000950134-09-003627.txt,1
FSLR,1274494,2014-02-26,https://www.sec.gov/Archives/edgar/data/1274494/000127449414000011/0001274494-14-000011.txt,0
VNO,899689,2003-03-07,https://www.sec.gov/Archives/edgar/data/899689/000104746903007996/0001047469-03-007996.txt,1
MMC,62709,1997-03-31,https://www.sec.gov/Archives/edgar/data/62709/0001005477-97-000915.txt,1
MAC,912242,2015-02-23,https://www.sec.gov/Archives/edgar/data/912242/000091224215000005/0000912242-15-000005.txt,1
AIZ,1267238,2014-02-19,https://www.sec.gov/Archives/edgar/data/1267238/000119312514057434/0001193125-14-057434.txt,1
PG,80424,2009-08-14,https://www.sec.gov/Archives/edgar/data/80424/000119312509175986/0001193125-09-175986.txt,1
DFS,1393612,2011-01-26,https://www.sec.gov/Archives/edgar/data/1393612/000119312511014919/0001193125-11-014919.txt,1
FSLR,1274494,2016-02-24,https://www.sec.gov/Archives/edgar/data/1274494/000127449416000067/0001274494-16-000067.txt,0
PCAR,75362,2005-03-04,https://www.sec.gov/Archives/edgar/data/75362/000110465905009484/0001104659-05-009484.txt,0
GE,40545,2009-02-18,https://www.sec.gov/Archives/edgar/data/40545/000004054509000012/0000040545-09-000012.txt,0
SYY,96021,2016-08-30,https://www.sec.gov/Archives/edgar/data/96021/000009602116000275/0000096021-16-000275.txt,1
AMZN,1018724,2014-01-31,https://www.sec.gov/Archives/edgar/data/1018724/000101872414000006/0001018724-14-000006.txt,0
CMS,811156,1997-03-14,https://www.sec.gov/Archives/edgar/data/811156/0000201533-97-000016.txt,1
WY,106535,2010-02-26,https://www.sec.gov/Archives/edgar/data/106535/000119312510041278/0001193125-10-041278.txt,1
DG,29534,2012-03-22,https://www.sec.gov/Archives/edgar/data/29534/000104746912003084/0001047469-12-003084.txt,1
BLK,1364742,2015-02-27,https://www.sec.gov/Archives/edgar/data/1364742/000119312515069955/0001193125-15-069955.txt,0
PEP,77476,2011-02-18,https://www.sec.gov/Archives/edgar/data/77476/000119312511040427/0001193125-11-040427.txt,1
MAT,63276,1998-03-18,https://www.sec.gov/Archives/edgar/data/63276/0000063276-98-000004.txt,0
SBUX,829224,2014-11-14,https://www.sec.gov/Archives/edgar/data/829224/000082922414000041/0000829224-14-000041.txt,1
ARG,804212,1998-06-22,https://www.sec.gov/Archives/edgar/data/804212/0000804212-98-000018.txt,0
DNR,945764,2002-03-25,https://www.sec.gov/Archives/edgar/data/945764/000089907802000222/0000899078-02-000222.txt,1
SNDK,1000180,2016-02-12,https://www.sec.gov/Archives/edgar/data/1000180/000100018016000068/0001000180-16-000068.txt,1
DTE,936340,2014-02-14,https://www.sec.gov/Archives/edgar/data/936340/000093634014000014/0000936340-14-000014.txt,1
PFE,78003,2015-02-27,https://www.sec.gov/Archives/edgar/data/78003/000007800315000014/0000078003-15-000014.txt,1
REGN,872589,2002-03-22,https://www.sec.gov/Archives/edgar/data/872589/000095012302002817/0000950123-02-002817.txt,0
XOM,34088,2004-03-15,https://www.sec.gov/Archives/edgar/data/34088/000119312504041877/0001193125-04-041877.txt,1
NEE,1603145,2016-02-19,https://www.sec.gov/Archives/edgar/data/1603145/000160314516000139/0001603145-16-000139.txt,1
RRC,315852,2011-03-01,https://www.sec.gov/Archives/edgar/data/315852/000095012311020409/0000950123-11-020409.txt,1
GPC,40987,2003-03-21,https://www.sec.gov/Archives/edgar/data/40987/000095014403003508/0000950144-03-003508.txt,1
SRE,1032208,2004-02-25,https://www.sec.gov/Archives/edgar/data/1032208/000008652104000004/0000086521-04-000004.txt,1
PX,884905,2015-02-25,https://www.sec.gov/Archives/edgar/data/884905/000088490515000016/0000884905-15-000016.txt,0
LUK,96223,2006-03-08,https://www.sec.gov/Archives/edgar/data/96223/000009622306000018/0000096223-06-000018.txt,1
ROP,882835,2016-02-26,https://www.sec.gov/Archives/edgar/data/882835/000088283516000035/0000882835-16-000035.txt,0
INTC,50863,2002-03-13,https://www.sec.gov/Archives/edgar/data/50863/000091205702009698/0000912057-02-009698.txt,0
TWX,1105705,2011-02-18,https://www.sec.gov/Archives/edgar/data/1105705/000095012311015470/0000950123-11-015470.txt,1
ARG,804212,2016-05-10,https://www.sec.gov/Archives/edgar/data/804212/000080421216000048/0000804212-16-000048.txt,1
EBAY,1065088,2017-02-06,https://www.sec.gov/Archives/edgar/data/1065088/000106508817000007/0001065088-17-000007.txt,1
ACE,896159,2005-03-16,https://www.sec.gov/Archives/edgar/data/896159/000119312505052345/0001193125-05-052345.txt,1
GD,40533,2004-03-05,https://www.sec.gov/Archives/edgar/data/40533/000095013304000738/0000950133-04-000738.txt,1
ECL,31462,2003-03-07,https://www.sec.gov/Archives/edgar/data/31462/000110465903003796/0001104659-03-003796.txt,1
BMS,11199,2008-02-29,https://www.sec.gov/Archives/edgar/data/11199/000110465908014023/0001104659-08-014023.txt,0
BA,12927,1998-03-04,https://www.sec.gov/Archives/edgar/data/12927/0000012927-98-000007.txt,0
LMT,936468,1997-03-14,https://www.sec.gov/Archives/edgar/data/936468/0000950109-97-002222.txt,1
XLNX,743988,2007-05-30,https://www.sec.gov/Archives/edgar/data/743988/000120677407001475/0001206774-07-001475.txt,0
MSFT,789019,2004-09-01,https://www.sec.gov/Archives/edgar/data/789019/000119312504150689/0001193125-04-150689.txt,1
REGN,872589,2001-03-02,https://www.sec.gov/Archives/edgar/data/872589/000095012301500091/0000950123-01-500091.txt,0
PFE,78003,2002-03-28,https://www.sec.gov/Archives/edgar/data/78003/000095012302003116/0000950123-02-003116.txt,0
SYMC,849399,2004-06-14,https://www.sec.gov/Archives/edgar/data/849399/000095013404008785/0000950134-04-008785.txt,1
KEY,91576,2001-03-22,https://www.sec.gov/Archives/edgar/data/91576/000095015201500566/0000950152-01-500566.txt,0
EXPD,746515,2015-02-26,https://www.sec.gov/Archives/edgar/data/746515/000074651515000004/0000746515-15-000004.txt,1
XLNX,743988,2010-06-01,https://www.sec.gov/Archives/edgar/data/743988/000095012310054852/0000950123-10-054852.txt,1
MAC,912242,1999-03-30,https://www.sec.gov/Archives/edgar/data/912242/0001047469-99-012492.txt,0
ADP,8670,2005-08-31,https://www.sec.gov/Archives/edgar/data/8670/000000867005000186/0000008670-05-000186.txt,1
AN,350698,2004-03-10,https://www.sec.gov/Archives/edgar/data/350698/000095014404002190/0000950144-04-002190.txt,1
XRAY,818479,2005-03-16,https://www.sec.gov/Archives/edgar/data/818479/000081847905000019/0000818479-05-000019.txt,0
APA,6769,2003-03-25,https://www.sec.gov/Archives/edgar/data/6769/000095012903001523/0000950129-03-001523.txt,1
AMT,1053507,2006-03-15,https://www.sec.gov/Archives/edgar/data/1053507/000119312506054224/0001193125-06-054224.txt,1
VTR,740260,2003-02-26,https://www.sec.gov/Archives/edgar/data/740260/000093066103000809/0000930661-03-000809.txt,1
JWN,72333,2001-04-11,https://www.sec.gov/Archives/edgar/data/72333/000109581101501149/0001095811-01-501149.txt,1
MAS,62996,2014-02-14,https://www.sec.gov/Archives/edgar/data/62996/000104746914000923/0001047469-14-000923.txt,1
WU,1365135,2013-02-22,https://www.sec.gov/Archives/edgar/data/1365135/000136513513000008/0001365135-13-000008.txt,1
WMT,104169,2000-04-17,https://www.sec.gov/Archives/edgar/data/104169/0000104169-00-000002.txt,0
GME,1326380,2012-03-27,https://www.sec.gov/Archives/edgar/data/1326380/000119312512134615/0001193125-12-134615.txt,1
APH,820313,2016-02-19,https://www.sec.gov/Archives/edgar/data/820313/000110465916098503/0001104659-16-098503.txt,1
TDC,816761,2011-03-01,https://www.sec.gov/Archives/edgar/data/816761/000119312511051934/0001193125-11-051934.txt,1
PBI,78814,1995-03-31,https://www.sec.gov/Archives/edgar/data/78814/0000078814-95-000002.txt,1
ED,1047862,2017-02-16,https://www.sec.gov/Archives/edgar/data/1047862/000104786217000029/0001047862-17-000029.txt,1
SBUX,829224,1996-12-26,https://www.sec.gov/Archives/edgar/data/829224/000088755796000023/0000887557-96-000023.txt,1
DNR,945764,2011-03-01,https://www.sec.gov/Archives/edgar/data/945764/000095012311020804/0000950123-11-020804.txt,0
PFG,1126328,2004-03-03,https://www.sec.gov/Archives/edgar/data/1126328/000112632804000056/0001126328-04-000056.txt,1
ARG,804212,2015-05-27,https://www.sec.gov/Archives/edgar/data/804212/000080421215000014/0000804212-15-000014.txt,1
PNR,77360,2000-03-10,https://www.sec.gov/Archives/edgar/data/77360/0000950124-00-001158.txt,0
PFG,1126328,2014-02-12,https://www.sec.gov/Archives/edgar/data/1126328/000104746914000817/0001047469-14-000817.txt,1
UPS,1090727,2012-02-27,https://www.sec.gov/Archives/edgar/data/1090727/000119312512081067/0001193125-12-081067.txt,1
ACE,896159,2008-02-29,https://www.sec.gov/Archives/edgar/data/896159/000119312508042242/0001193125-08-042242.txt,0
ECL,31462,2004-03-05,https://www.sec.gov/Archives/edgar/data/31462/000110465904006565/0001104659-04-006565.txt,1
EFX,33185,2010-02-23,https://www.sec.gov/Archives/edgar/data/33185/000104746910001159/0001047469-10-001159.txt,1
EQR,906107,2010-02-25,https://www.sec.gov/Archives/edgar/data/906107/000119312510040142/0001193125-10-040142.txt,1
FSLR,1274494,2011-02-28,https://www.sec.gov/Archives/edgar/data/1274494/000127449411000007/0001274494-11-000007.txt,0
CAM,941548,2016-01-29,https://www.sec.gov/Archives/edgar/data/941548/000094154816000043/0000941548-16-000043.txt,1
SYK,310764,2008-02-28,https://www.sec.gov/Archives/edgar/data/310764/000031076408000047/0000310764-08-000047.txt,0
TMK,320335,2014-02-28,https://www.sec.gov/Archives/edgar/data/320335/000119312514076801/0001193125-14-076801.txt,1
JPM,19617,2012-02-29,https://www.sec.gov/Archives/edgar/data/19617/000001961712000163/0000019617-12-000163.txt,1
VFC,103379,1999-03-31,https://www.sec.gov/Archives/edgar/data/103379/0000893220-99-000395.txt,0
PFG,1126328,2016-02-10,https://www.sec.gov/Archives/edgar/data/1126328/000104746916010094/0001047469-16-010094.txt,1
GPC,40987,2002-03-07,https://www.sec.gov/Archives/edgar/data/40987/000095014402002108/0000950144-02-002108.txt,0
KO,21344,2009-02-26,https://www.sec.gov/Archives/edgar/data/21344/000104746909001875/0001047469-09-001875.txt,1
XLNX,743988,2012-05-25,https://www.sec.gov/Archives/edgar/data/743988/000119312512249215/0001193125-12-249215.txt,1
UNP,100885,2017-02-03,https://www.sec.gov/Archives/edgar/data/100885/000010088517000056/0000100885-17-000056.txt,1
MON,1110783,2005-11-08,https://www.sec.gov/Archives/edgar/data/1110783/000095013705013493/0000950137-05-013493.txt,1
EMR,32604,2004-11-18,https://www.sec.gov/Archives/edgar/data/32604/000003260404000033/0000032604-04-000033.txt,1
EW,1099800,2003-03-14,https://www.sec.gov/Archives/edgar/data/1099800/000104746903008802/0001047469-03-008802.txt,1
SYMC,849399,1998-06-05,https://www.sec.gov/Archives/edgar/data/849399/0000891618-98-002744.txt,0
HIG,874766,2017-02-24,https://www.sec.gov/Archives/edgar/data/874766/000087476617000010/0000874766-17-000010.txt,1
MYL,69499,1997-06-23,https://www.sec.gov/Archives/edgar/data/69499/0000069499-97-000025.txt,1
UTX,101829,2006-02-09,https://www.sec.gov/Archives/edgar/data/101829/000119312506024473/0001193125-06-024473.txt,1
RRC,315852,2013-02-27,https://www.sec.gov/Archives/edgar/data/315852/000119312513077384/0001193125-13-077384.txt,1
LLY,59478,2015-02-19,https://www.sec.gov/Archives/edgar/data/59478/000005947815000100/0000059478-15-000100.txt,1
CCL,815097,2003-02-18,https://www.sec.gov/Archives/edgar/data/815097/000081509703000005/0000815097-03-000005.txt,1
TDC,816761,2017-02-27,https://www.sec.gov/Archives/edgar/data/816761/000081676117000010/0000816761-17-000010.txt,1
TWX,1105705,2005-03-11,https://www.sec.gov/Archives/edgar/data/1105705/000095014405002361/0000950144-05-002361.txt,0
EQR,906107,2014-02-27,https://www.sec.gov/Archives/edgar/data/906107/000090610714000006/0000906107-14-000006.txt,1
CVX,93410,2013-02-22,https://www.sec.gov/Archives/edgar/data/93410/000009341013000003/0000093410-13-000003.txt,1
SIAL,90185,2013-02-07,https://www.sec.gov/Archives/edgar/data/90185/000009018513000034/0000090185-13-000034.txt,1
